City,Date,PM25_daily,Year_x,Month_x,O3_daily,Year_y,Month_y,Year,Month,Season
Montr̩al,2020-01-01,4.333333333333333,2020,1,18.45833333333333,2020,1,2020,1,Winter
Montr̩al,2020-01-02,7.625,2020,1,24.125,2020,1,2020,1,Winter
Montr̩al,2020-01-03,10.75,2020,1,11.791666666666666,2020,1,2020,1,Winter
Montr̩al,2020-01-04,4.416666666666667,2020,1,23.666666666666668,2020,1,2020,1,Winter
Montr̩al,2020-01-05,3.8333333333333335,2020,1,29.166666666666668,2020,1,2020,1,Winter
Montr̩al,2020-01-06,10.333333333333334,2020,1,20.70833333333333,2020,1,2020,1,Winter
Montr̩al,2020-01-07,8.791666666666666,2020,1,16.958333333333332,2020,1,2020,1,Winter
Montr̩al,2020-01-08,10.583333333333334,2020,1,17.541666666666668,2020,1,2020,1,Winter
Montr̩al,2020-01-09,4.833333333333333,2020,1,27.125,2020,1,2020,1,Winter
Montr̩al,2020-01-10,11.916666666666666,2020,1,11.208333333333334,2020,1,2020,1,Winter
Montr̩al,2020-01-11,8.5,2020,1,15.708333333333334,2020,1,2020,1,Winter
Montr̩al,2020-01-12,3.125,2020,1,29.916666666666668,2020,1,2020,1,Winter
Montr̩al,2020-01-13,7.75,2020,1,26.08333333333333,2020,1,2020,1,Winter
Montr̩al,2020-01-14,11.291666666666666,2020,1,24.166666666666668,2020,1,2020,1,Winter
Montr̩al,2020-01-15,19.20833333333333,2020,1,10.958333333333334,2020,1,2020,1,Winter
Montr̩al,2020-01-16,6.260869565217392,2020,1,18.83333333333333,2020,1,2020,1,Winter
Montr̩al,2020-01-17,5.875,2020,1,27.041666666666668,2020,1,2020,1,Winter
Montr̩al,2020-01-18,9.125,2020,1,25.83333333333333,2020,1,2020,1,Winter
Montr̩al,2020-01-19,5.583333333333333,2020,1,29.625,2020,1,2020,1,Winter
Montr̩al,2020-01-20,5.375,2020,1,21.045454545454547,2020,1,2020,1,Winter
Montr̩al,2020-01-21,8.708333333333334,2020,1,18.416666666666668,2020,1,2020,1,Winter
Montr̩al,2020-01-22,11.291666666666666,2020,1,28.33333333333333,2020,1,2020,1,Winter
Montr̩al,2020-01-23,15.125,2020,1,16.833333333333332,2020,1,2020,1,Winter
Montr̩al,2020-01-24,18.125,2020,1,20.33333333333333,2020,1,2020,1,Winter
Montr̩al,2020-01-25,8.166666666666666,2020,1,27.0,2020,1,2020,1,Winter
Montr̩al,2020-01-26,5.958333333333333,2020,1,15.25,2020,1,2020,1,Winter
Montr̩al,2020-01-27,6.5,2020,1,12.25,2020,1,2020,1,Winter
Montr̩al,2020-01-28,2.625,2020,1,30.125,2020,1,2020,1,Winter
Montr̩al,2020-01-29,8.875,2020,1,23.70833333333333,2020,1,2020,1,Winter
Montr̩al,2020-01-30,12.291666666666666,2020,1,18.25,2020,1,2020,1,Winter
Montr̩al,2020-01-31,29.541666666666668,2020,1,16.958333333333332,2020,1,2020,1,Winter
Montr̩al,2020-02-01,31.58333333333333,2020,2,20.0,2020,2,2020,2,Winter
Montr̩al,2020-02-02,43.083333333333336,2020,2,18.95833333333333,2020,2,2020,2,Winter
Montr̩al,2020-02-03,14.083333333333334,2020,2,20.041666666666668,2020,2,2020,2,Winter
Montr̩al,2020-02-04,7.291666666666667,2020,2,18.041666666666668,2020,2,2020,2,Winter
Montr̩al,2020-02-05,3.9166666666666665,2020,2,26.75,2020,2,2020,2,Winter
Montr̩al,2020-02-06,7.125,2020,2,26.33333333333333,2020,2,2020,2,Winter
Montr̩al,2020-02-07,2.833333333333333,2020,2,30.375,2020,2,2020,2,Winter
Montr̩al,2020-02-08,5.25,2020,2,30.375,2020,2,2020,2,Winter
Montr̩al,2020-02-09,18.125,2020,2,21.95833333333333,2020,2,2020,2,Winter
Montr̩al,2020-02-10,24.375,2020,2,15.125,2020,2,2020,2,Winter
Montr̩al,2020-02-11,30.541666666666668,2020,2,8.291666666666666,2020,2,2020,2,Winter
Montr̩al,2020-02-12,6.458333333333333,2020,2,28.666666666666668,2020,2,2020,2,Winter
Montr̩al,2020-02-13,7.916666666666667,2020,2,23.08333333333333,2020,2,2020,2,Winter
Montr̩al,2020-02-14,4.958333333333333,2020,2,24.791666666666668,2020,2,2020,2,Winter
Montr̩al,2020-02-15,6.75,2020,2,25.45833333333333,2020,2,2020,2,Winter
Montr̩al,2020-02-16,9.875,2020,2,29.041666666666668,2020,2,2020,2,Winter
Montr̩al,2020-02-17,6.541666666666667,2020,2,27.0,2020,2,2020,2,Winter
Montr̩al,2020-02-18,10.944444444444445,2020,2,22.47058823529412,2020,2,2020,2,Winter
Montr̩al,2020-02-19,2.6666666666666665,2020,2,29.875,2020,2,2020,2,Winter
Montr̩al,2020-02-20,7.958333333333333,2020,2,26.70833333333333,2020,2,2020,2,Winter
Montr̩al,2020-02-21,7.833333333333333,2020,2,27.125,2020,2,2020,2,Winter
Montr̩al,2020-02-22,11.833333333333334,2020,2,33.875,2020,2,2020,2,Winter
Montr̩al,2020-02-23,17.083333333333332,2020,2,31.791666666666668,2020,2,2020,2,Winter
Montr̩al,2020-02-24,11.958333333333334,2020,2,37.5,2020,2,2020,2,Winter
Montr̩al,2020-02-25,12.458333333333334,2020,2,30.541666666666668,2020,2,2020,2,Winter
Montr̩al,2020-02-26,5.541666666666667,2020,2,35.5,2020,2,2020,2,Winter
Montr̩al,2020-02-27,4.666666666666667,2020,2,34.666666666666664,2020,2,2020,2,Winter
Montr̩al,2020-02-28,4.75,2020,2,29.916666666666668,2020,2,2020,2,Winter
Montr̩al,2020-02-29,6.291666666666667,2020,2,27.45833333333333,2020,2,2020,2,Winter
Montr̩al,2020-03-01,7.375,2020,3,26.541666666666668,2020,3,2020,3,Spring
Montr̩al,2020-03-02,15.083333333333334,2020,3,23.791666666666668,2020,3,2020,3,Spring
Montr̩al,2020-03-03,20.75,2020,3,23.83333333333333,2020,3,2020,3,Spring
Montr̩al,2020-03-04,4.083333333333333,2020,3,31.70833333333333,2020,3,2020,3,Spring
Montr̩al,2020-03-05,6.052631578947368,2020,3,24.70833333333333,2020,3,2020,3,Spring
Montr̩al,2020-03-06,7.333333333333333,2020,3,30.95833333333333,2020,3,2020,3,Spring
Montr̩al,2020-03-07,4.0,2020,3,37.125,2020,3,2020,3,Spring
Montr̩al,2020-03-08,9.5,2020,3,35.125,2020,3,2020,3,Spring
Montr̩al,2020-03-09,11.708333333333334,2020,3,29.875,2020,3,2020,3,Spring
Montr̩al,2020-03-10,17.583333333333332,2020,3,23.5,2020,3,2020,3,Spring
Montr̩al,2020-03-11,4.0,2020,3,30.666666666666668,2020,3,2020,3,Spring
Montr̩al,2020-03-12,9.583333333333334,2020,3,32.875,2020,3,2020,3,Spring
Montr̩al,2020-03-13,3.125,2020,3,32.708333333333336,2020,3,2020,3,Spring
Montr̩al,2020-03-14,4.041666666666667,2020,3,35.083333333333336,2020,3,2020,3,Spring
Montr̩al,2020-03-15,4.041666666666667,2020,3,37.583333333333336,2020,3,2020,3,Spring
Montr̩al,2020-03-16,4.666666666666667,2020,3,39.958333333333336,2020,3,2020,3,Spring
Montr̩al,2020-03-17,6.208333333333333,2020,3,28.217391304347824,2020,3,2020,3,Spring
Montr̩al,2020-03-18,6.166666666666667,2020,3,35.958333333333336,2020,3,2020,3,Spring
Montr̩al,2020-03-19,10.333333333333334,2020,3,30.8,2020,3,2020,3,Spring
Montr̩al,2020-03-20,3.6666666666666665,2020,3,24.25,2020,3,2020,3,Spring
Montr̩al,2020-03-21,3.625,2020,3,34.0,2020,3,2020,3,Spring
Montr̩al,2020-03-22,4.458333333333333,2020,3,32.208333333333336,2020,3,2020,3,Spring
Montr̩al,2020-03-23,5.583333333333333,2020,3,28.20833333333333,2020,3,2020,3,Spring
Montr̩al,2020-03-24,10.291666666666666,2020,3,32.916666666666664,2020,3,2020,3,Spring
Montr̩al,2020-03-25,7.666666666666667,2020,3,29.791666666666668,2020,3,2020,3,Spring
Montr̩al,2020-03-26,9.541666666666666,2020,3,28.5,2020,3,2020,3,Spring
Montr̩al,2020-03-27,4.833333333333333,2020,3,25.58333333333333,2020,3,2020,3,Spring
Montr̩al,2020-03-28,8.5,2020,3,28.041666666666668,2020,3,2020,3,Spring
Montr̩al,2020-03-29,4.625,2020,3,35.708333333333336,2020,3,2020,3,Spring
Montr̩al,2020-03-30,2.708333333333333,2020,3,34.25,2020,3,2020,3,Spring
Montr̩al,2020-03-31,3.9166666666666665,2020,3,41.583333333333336,2020,3,2020,3,Spring
Montr̩al,2020-04-01,4.217391304347826,2020,4,39.25,2020,4,2020,4,Spring
Montr̩al,2020-04-02,3.0416666666666665,2020,4,28.916666666666668,2020,4,2020,4,Spring
Montr̩al,2020-04-03,4.708333333333333,2020,4,37.875,2020,4,2020,4,Spring
Montr̩al,2020-04-04,7.041666666666667,2020,4,34.25,2020,4,2020,4,Spring
Montr̩al,2020-04-05,8.125,2020,4,23.45833333333333,2020,4,2020,4,Spring
Montr̩al,2020-04-06,5.625,2020,4,26.375,2020,4,2020,4,Spring
Montr̩al,2020-04-07,4.791666666666667,2020,4,30.58333333333333,2020,4,2020,4,Spring
Montr̩al,2020-04-08,3.5,2020,4,31.541666666666668,2020,4,2020,4,Spring
Montr̩al,2020-04-09,5.458333333333333,2020,4,27.291666666666668,2020,4,2020,4,Spring
Montr̩al,2020-04-10,2.958333333333333,2020,4,30.541666666666668,2020,4,2020,4,Spring
Montr̩al,2020-04-11,2.833333333333333,2020,4,31.666666666666668,2020,4,2020,4,Spring
Montr̩al,2020-04-12,7.875,2020,4,34.416666666666664,2020,4,2020,4,Spring
Montr̩al,2020-04-13,3.875,2020,4,36.41666666666666,2020,4,2020,4,Spring
Montr̩al,2020-04-14,3.2916666666666665,2020,4,36.833333333333336,2020,4,2020,4,Spring
Montr̩al,2020-04-15,4.5,2020,4,34.958333333333336,2020,4,2020,4,Spring
Montr̩al,2020-04-16,4.375,2020,4,28.454545454545453,2020,4,2020,4,Spring
Montr̩al,2020-04-17,5.25,2020,4,33.458333333333336,2020,4,2020,4,Spring
Montr̩al,2020-04-18,8.916666666666666,2020,4,33.875,2020,4,2020,4,Spring
Montr̩al,2020-04-19,9.916666666666666,2020,4,35.25,2020,4,2020,4,Spring
Montr̩al,2020-04-20,4.166666666666667,2020,4,35.041666666666664,2020,4,2020,4,Spring
Montr̩al,2020-04-21,4.666666666666667,2020,4,31.125,2020,4,2020,4,Spring
Montr̩al,2020-04-22,4.041666666666667,2020,4,26.95833333333333,2020,4,2020,4,Spring
Montr̩al,2020-04-23,6.291666666666667,2020,4,36.91666666666666,2020,4,2020,4,Spring
Montr̩al,2020-04-24,8.714285714285714,2020,4,33.041666666666664,2020,4,2020,4,Spring
Montr̩al,2020-04-25,7.833333333333333,2020,4,37.958333333333336,2020,4,2020,4,Spring
Montr̩al,2020-04-26,6.291666666666667,2020,4,35.75,2020,4,2020,4,Spring
Montr̩al,2020-04-27,3.9166666666666665,2020,4,37.25,2020,4,2020,4,Spring
Montr̩al,2020-04-28,5.0,2020,4,35.291666666666664,2020,4,2020,4,Spring
Montr̩al,2020-04-29,5.208333333333333,2020,4,34.166666666666664,2020,4,2020,4,Spring
Montr̩al,2020-04-30,4.958333333333333,2020,4,33.333333333333336,2020,4,2020,4,Spring
Montr̩al,2020-05-01,2.5,2020,5,29.70833333333333,2020,5,2020,5,Spring
Montr̩al,2020-05-02,4.5,2020,5,31.0,2020,5,2020,5,Spring
Montr̩al,2020-05-03,7.458333333333333,2020,5,34.375,2020,5,2020,5,Spring
Montr̩al,2020-05-04,2.708333333333333,2020,5,26.20833333333333,2020,5,2020,5,Spring
Montr̩al,2020-05-05,3.208333333333333,2020,5,27.166666666666668,2020,5,2020,5,Spring
Montr̩al,2020-05-06,4.130434782608695,2020,5,30.791666666666668,2020,5,2020,5,Spring
Montr̩al,2020-05-07,3.375,2020,5,32.75,2020,5,2020,5,Spring
Montr̩al,2020-05-08,1.9166666666666667,2020,5,31.5,2020,5,2020,5,Spring
Montr̩al,2020-05-09,0.8333333333333334,2020,5,28.25,2020,5,2020,5,Spring
Montr̩al,2020-05-10,2.0416666666666665,2020,5,30.125,2020,5,2020,5,Spring
Montr̩al,2020-05-11,2.4166666666666665,2020,5,22.25,2020,5,2020,5,Spring
Montr̩al,2020-05-12,3.5416666666666665,2020,5,31.25,2020,5,2020,5,Spring
Montr̩al,2020-05-13,4.833333333333333,2020,5,33.625,2020,5,2020,5,Spring
Montr̩al,2020-05-14,7.173913043478261,2020,5,35.47826086956522,2020,5,2020,5,Spring
Montr̩al,2020-05-15,9.625,2020,5,31.70833333333333,2020,5,2020,5,Spring
Montr̩al,2020-05-16,5.583333333333333,2020,5,32.541666666666664,2020,5,2020,5,Spring
Montr̩al,2020-05-17,7.791666666666667,2020,5,36.04166666666666,2020,5,2020,5,Spring
Montr̩al,2020-05-18,2.2916666666666665,2020,5,38.583333333333336,2020,5,2020,5,Spring
Montr̩al,2020-05-19,3.75,2020,5,33.90909090909091,2020,5,2020,5,Spring
Montr̩al,2020-05-20,6.208333333333333,2020,5,32.5,2020,5,2020,5,Spring
Montr̩al,2020-05-21,7.541666666666667,2020,5,38.29166666666666,2020,5,2020,5,Spring
Montr̩al,2020-05-22,7.416666666666667,2020,5,47.083333333333336,2020,5,2020,5,Spring
Montr̩al,2020-05-23,4.833333333333333,2020,5,37.04166666666666,2020,5,2020,5,Spring
Montr̩al,2020-05-24,6.666666666666667,2020,5,33.208333333333336,2020,5,2020,5,Spring
Montr̩al,2020-05-25,8.416666666666666,2020,5,25.5,2020,5,2020,5,Spring
Montr̩al,2020-05-26,11.541666666666666,2020,5,30.625,2020,5,2020,5,Spring
Montr̩al,2020-05-27,11.208333333333334,2020,5,33.0,2020,5,2020,5,Spring
Montr̩al,2020-05-28,5.75,2020,5,27.875,2020,5,2020,5,Spring
Montr̩al,2020-05-29,5.916666666666667,2020,5,33.458333333333336,2020,5,2020,5,Spring
Montr̩al,2020-05-30,0.75,2020,5,29.291666666666668,2020,5,2020,5,Spring
Montr̩al,2020-05-31,0.6666666666666666,2020,5,23.875,2020,5,2020,5,Spring
Montr̩al,2020-06-01,2.208333333333333,2020,6,20.291666666666668,2020,6,2020,6,Summer
Montr̩al,2020-06-02,5.458333333333333,2020,6,17.625,2020,6,2020,6,Summer
Montr̩al,2020-06-03,8.478260869565217,2020,6,18.375,2020,6,2020,6,Summer
Montr̩al,2020-06-04,3.7916666666666665,2020,6,21.625,2020,6,2020,6,Summer
Montr̩al,2020-06-05,8.333333333333334,2020,6,30.416666666666668,2020,6,2020,6,Summer
Montr̩al,2020-06-06,5.416666666666667,2020,6,30.5,2020,6,2020,6,Summer
Montr̩al,2020-06-07,3.875,2020,6,21.58333333333333,2020,6,2020,6,Summer
Montr̩al,2020-06-08,3.5,2020,6,25.375,2020,6,2020,6,Summer
Montr̩al,2020-06-09,5.625,2020,6,27.041666666666668,2020,6,2020,6,Summer
Montr̩al,2020-06-10,7.083333333333333,2020,6,26.95833333333333,2020,6,2020,6,Summer
Montr̩al,2020-06-11,6.333333333333333,2020,6,29.541666666666668,2020,6,2020,6,Summer
Montr̩al,2020-06-12,5.833333333333333,2020,6,23.625,2020,6,2020,6,Summer
Montr̩al,2020-06-13,2.5416666666666665,2020,6,15.791666666666666,2020,6,2020,6,Summer
Montr̩al,2020-06-14,3.458333333333333,2020,6,24.5,2020,6,2020,6,Summer
Montr̩al,2020-06-15,7.666666666666667,2020,6,27.20833333333333,2020,6,2020,6,Summer
Montr̩al,2020-06-16,12.083333333333334,2020,6,28.916666666666668,2020,6,2020,6,Summer
Montr̩al,2020-06-17,12.22222222222222,2020,6,42.66666666666666,2020,6,2020,6,Summer
Montr̩al,2020-06-18,13.375,2020,6,39.958333333333336,2020,6,2020,6,Summer
Montr̩al,2020-06-19,10.041666666666666,2020,6,37.79166666666666,2020,6,2020,6,Summer
Montr̩al,2020-06-20,7.333333333333333,2020,6,42.29166666666666,2020,6,2020,6,Summer
Montr̩al,2020-06-21,19.625,2020,6,32.791666666666664,2020,6,2020,6,Summer
Montr̩al,2020-06-22,9.3125,2020,6,35.333333333333336,2020,6,2020,6,Summer
Montr̩al,2020-06-23,10.833333333333334,2020,6,28.791666666666668,2020,6,2020,6,Summer
Montr̩al,2020-06-24,4.083333333333333,2020,6,31.166666666666668,2020,6,2020,6,Summer
Montr̩al,2020-06-25,2.125,2020,6,26.75,2020,6,2020,6,Summer
Montr̩al,2020-06-26,5.434782608695652,2020,6,27.818181818181817,2020,6,2020,6,Summer
Montr̩al,2020-06-27,9.458333333333334,2020,6,35.458333333333336,2020,6,2020,6,Summer
Montr̩al,2020-06-28,13.541666666666666,2020,6,25.791666666666668,2020,6,2020,6,Summer
Montr̩al,2020-06-29,8.125,2020,6,28.25,2020,6,2020,6,Summer
Montr̩al,2020-06-30,6.333333333333333,2020,6,30.33333333333333,2020,6,2020,6,Summer
Montr̩al,2020-07-01,6.25,2020,7,31.125,2020,7,2020,7,Summer
Montr̩al,2020-07-02,11.875,2020,7,18.5,2020,7,2020,7,Summer
Montr̩al,2020-07-03,6.625,2020,7,29.95833333333333,2020,7,2020,7,Summer
Montr̩al,2020-07-04,3.75,2020,7,26.95833333333333,2020,7,2020,7,Summer
Montr̩al,2020-07-05,5.625,2020,7,21.041666666666668,2020,7,2020,7,Summer
Montr̩al,2020-07-06,9.166666666666666,2020,7,29.875,2020,7,2020,7,Summer
Montr̩al,2020-07-07,9.26086956521739,2020,7,32.21739130434783,2020,7,2020,7,Summer
Montr̩al,2020-07-08,10.875,2020,7,30.70833333333333,2020,7,2020,7,Summer
Montr̩al,2020-07-09,10.416666666666666,2020,7,30.041666666666668,2020,7,2020,7,Summer
Montr̩al,2020-07-10,11.0,2020,7,31.33333333333333,2020,7,2020,7,Summer
Montr̩al,2020-07-11,4.083333333333333,2020,7,17.208333333333332,2020,7,2020,7,Summer
Montr̩al,2020-07-12,4.208333333333333,2020,7,17.958333333333332,2020,7,2020,7,Summer
Montr̩al,2020-07-13,1.826086956521739,2020,7,19.791666666666668,2020,7,2020,7,Summer
Montr̩al,2020-07-14,2.4166666666666665,2020,7,19.666666666666668,2020,7,2020,7,Summer
Montr̩al,2020-07-15,2.5,2020,7,21.166666666666668,2020,7,2020,7,Summer
Montr̩al,2020-07-16,7.125,2020,7,24.20833333333333,2020,7,2020,7,Summer
Montr̩al,2020-07-17,5.916666666666667,2020,7,26.625,2020,7,2020,7,Summer
Montr̩al,2020-07-18,5.375,2020,7,41.41666666666666,2020,7,2020,7,Summer
Montr̩al,2020-07-19,11.375,2020,7,42.708333333333336,2020,7,2020,7,Summer
Montr̩al,2020-07-20,4.625,2020,7,26.08333333333333,2020,7,2020,7,Summer
Montr̩al,2020-07-21,0.625,2020,7,19.666666666666668,2020,7,2020,7,Summer
Montr̩al,2020-07-22,4.083333333333333,2020,7,23.75,2020,7,2020,7,Summer
Montr̩al,2020-07-23,6.125,2020,7,25.58333333333333,2020,7,2020,7,Summer
Montr̩al,2020-07-24,5.458333333333333,2020,7,26.916666666666668,2020,7,2020,7,Summer
Montr̩al,2020-07-25,6.25,2020,7,26.95833333333333,2020,7,2020,7,Summer
Montr̩al,2020-07-26,6.958333333333333,2020,7,34.625,2020,7,2020,7,Summer
Montr̩al,2020-07-27,11.041666666666666,2020,7,31.70833333333333,2020,7,2020,7,Summer
Montr̩al,2020-07-28,4.833333333333333,2020,7,26.08695652173913,2020,7,2020,7,Summer
Montr̩al,2020-07-29,2.625,2020,7,28.58333333333333,2020,7,2020,7,Summer
Montr̩al,2020-07-30,3.8333333333333335,2020,7,19.95833333333333,2020,7,2020,7,Summer
Montr̩al,2020-07-31,5.25,2020,7,17.0,2020,7,2020,7,Summer
Montr̩al,2020-08-01,8.083333333333334,2020,8,24.166666666666668,2020,8,2020,8,Summer
Montr̩al,2020-08-02,7.75,2020,8,22.125,2020,8,2020,8,Summer
Montr̩al,2020-08-03,4.375,2020,8,20.666666666666668,2020,8,2020,8,Summer
Montr̩al,2020-08-04,3.0,2020,8,15.416666666666666,2020,8,2020,8,Summer
Montr̩al,2020-08-05,2.9166666666666665,2020,8,20.08333333333333,2020,8,2020,8,Summer
Montr̩al,2020-08-06,2.7916666666666665,2020,8,21.33333333333333,2020,8,2020,8,Summer
Montr̩al,2020-08-07,8.541666666666666,2020,8,20.58333333333333,2020,8,2020,8,Summer
Montr̩al,2020-08-08,9.0,2020,8,29.791666666666668,2020,8,2020,8,Summer
Montr̩al,2020-08-09,8.333333333333334,2020,8,33.208333333333336,2020,8,2020,8,Summer
Montr̩al,2020-08-10,9.043478260869565,2020,8,31.541666666666668,2020,8,2020,8,Summer
Montr̩al,2020-08-11,10.75,2020,8,28.666666666666668,2020,8,2020,8,Summer
Montr̩al,2020-08-12,4.125,2020,8,26.041666666666668,2020,8,2020,8,Summer
Montr̩al,2020-08-13,8.0,2020,8,21.791666666666668,2020,8,2020,8,Summer
Montr̩al,2020-08-14,1.375,2020,8,22.916666666666668,2020,8,2020,8,Summer
Montr̩al,2020-08-15,6.625,2020,8,18.416666666666668,2020,8,2020,8,Summer
Montr̩al,2020-08-16,7.166666666666667,2020,8,20.375,2020,8,2020,8,Summer
Montr̩al,2020-08-17,6.333333333333333,2020,8,28.75,2020,8,2020,8,Summer
Montr̩al,2020-08-18,2.75,2020,8,19.041666666666668,2020,8,2020,8,Summer
Montr̩al,2020-08-19,0.7083333333333334,2020,8,13.416666666666666,2020,8,2020,8,Summer
Montr̩al,2020-08-20,3.2916666666666665,2020,8,16.333333333333332,2020,8,2020,8,Summer
Montr̩al,2020-08-21,5.375,2020,8,20.541666666666668,2020,8,2020,8,Summer
Montr̩al,2020-08-22,6.083333333333333,2020,8,16.958333333333332,2020,8,2020,8,Summer
Montr̩al,2020-08-23,7.125,2020,8,23.166666666666668,2020,8,2020,8,Summer
Montr̩al,2020-08-24,8.375,2020,8,23.52173913043478,2020,8,2020,8,Summer
Montr̩al,2020-08-25,6.083333333333333,2020,8,24.08333333333333,2020,8,2020,8,Summer
Montr̩al,2020-08-26,0.4166666666666667,2020,8,21.33333333333333,2020,8,2020,8,Summer
Montr̩al,2020-08-27,3.4166666666666665,2020,8,15.666666666666666,2020,8,2020,8,Summer
Montr̩al,2020-08-28,5.458333333333333,2020,8,12.625,2020,8,2020,8,Summer
Montr̩al,2020-08-29,3.4166666666666665,2020,8,13.458333333333334,2020,8,2020,8,Summer
Montr̩al,2020-08-30,0.6666666666666666,2020,8,18.45833333333333,2020,8,2020,8,Summer
Montr̩al,2020-08-31,1.3333333333333333,2020,8,20.166666666666668,2020,8,2020,8,Summer
Montr̩al,2020-09-01,4.666666666666667,2020,9,17.916666666666668,2020,9,2020,9,Fall
Montr̩al,2020-09-02,5.041666666666667,2020,9,22.33333333333333,2020,9,2020,9,Fall
Montr̩al,2020-09-03,4.75,2020,9,20.666666666666668,2020,9,2020,9,Fall
Montr̩al,2020-09-04,1.3333333333333333,2020,9,24.83333333333333,2020,9,2020,9,Fall
Montr̩al,2020-09-05,1.2083333333333333,2020,9,17.5,2020,9,2020,9,Fall
Montr̩al,2020-09-06,2.75,2020,9,19.20833333333333,2020,9,2020,9,Fall
Montr̩al,2020-09-07,7.125,2020,9,25.791666666666668,2020,9,2020,9,Fall
Montr̩al,2020-09-08,4.739130434782608,2020,9,16.75,2020,9,2020,9,Fall
Montr̩al,2020-09-09,4.458333333333333,2020,9,17.416666666666668,2020,9,2020,9,Fall
Montr̩al,2020-09-10,4.916666666666667,2020,9,11.458333333333334,2020,9,2020,9,Fall
Montr̩al,2020-09-11,1.375,2020,9,16.75,2020,9,2020,9,Fall
Montr̩al,2020-09-12,6.333333333333333,2020,9,16.625,2020,9,2020,9,Fall
Montr̩al,2020-09-13,4.208333333333333,2020,9,20.20833333333333,2020,9,2020,9,Fall
Montr̩al,2020-09-14,2.0,2020,9,18.25,2020,9,2020,9,Fall
Montr̩al,2020-09-15,4.875,2020,9,13.25,2020,9,2020,9,Fall
Montr̩al,2020-09-16,6.625,2020,9,22.166666666666668,2020,9,2020,9,Fall
Montr̩al,2020-09-17,4.083333333333333,2020,9,18.291666666666668,2020,9,2020,9,Fall
Montr̩al,2020-09-18,5.916666666666667,2020,9,15.666666666666666,2020,9,2020,9,Fall
Montr̩al,2020-09-19,2.708333333333333,2020,9,18.20833333333333,2020,9,2020,9,Fall
Montr̩al,2020-09-20,4.708333333333333,2020,9,16.916666666666668,2020,9,2020,9,Fall
Montr̩al,2020-09-21,10.291666666666666,2020,9,12.291666666666666,2020,9,2020,9,Fall
Montr̩al,2020-09-22,9.875,2020,9,15.958333333333334,2020,9,2020,9,Fall
Montr̩al,2020-09-23,12.375,2020,9,20.45833333333333,2020,9,2020,9,Fall
Montr̩al,2020-09-24,11.041666666666666,2020,9,14.708333333333334,2020,9,2020,9,Fall
Montr̩al,2020-09-25,5.916666666666667,2020,9,15.208333333333334,2020,9,2020,9,Fall
Montr̩al,2020-09-26,17.166666666666668,2020,9,25.375,2020,9,2020,9,Fall
Montr̩al,2020-09-27,8.291666666666666,2020,9,22.541666666666668,2020,9,2020,9,Fall
Montr̩al,2020-09-28,7.625,2020,9,17.958333333333332,2020,9,2020,9,Fall
Montr̩al,2020-09-29,6.478260869565218,2020,9,23.0,2020,9,2020,9,Fall
Montr̩al,2020-09-30,5.458333333333333,2020,9,22.25,2020,9,2020,9,Fall
Montr̩al,2020-10-01,6.5,2020,10,23.70833333333333,2020,10,2020,10,Fall
Montr̩al,2020-10-02,7.5,2020,10,7.375,2020,10,2020,10,Fall
Montr̩al,2020-10-03,3.083333333333333,2020,10,13.791666666666666,2020,10,2020,10,Fall
Montr̩al,2020-10-04,7.75,2020,10,14.916666666666666,2020,10,2020,10,Fall
Montr̩al,2020-10-05,8.217391304347826,2020,10,13.791666666666666,2020,10,2020,10,Fall
Montr̩al,2020-10-06,7.083333333333333,2020,10,22.45833333333333,2020,10,2020,10,Fall
Montr̩al,2020-10-07,7.142857142857143,2020,10,19.791666666666668,2020,10,2020,10,Fall
Montr̩al,2020-10-08,5.083333333333333,2020,10,19.70833333333333,2020,10,2020,10,Fall
Montr̩al,2020-10-09,6.166666666666667,2020,10,17.91304347826087,2020,10,2020,10,Fall
Montr̩al,2020-10-10,11.0,2020,10,28.875,2020,10,2020,10,Fall
Montr̩al,2020-10-11,2.0,2020,10,22.625,2020,10,2020,10,Fall
Montr̩al,2020-10-12,5.416666666666667,2020,10,21.166666666666668,2020,10,2020,10,Fall
Montr̩al,2020-10-13,6.5,2020,10,17.375,2020,10,2020,10,Fall
