Date,City,Actual_PM25,Forecast_PM25
2023-02-23,Montréal,2.916666667,7.521974754663179
2023-02-24,Montréal,2.25,7.384387944849105
2023-02-25,Montréal,7.0,6.842892255433191
2023-02-26,Montréal,19.04166667,7.042578633837751
2023-02-27,Montréal,16.75,7.46699299156199
2023-02-28,Montréal,6.0,7.570269060641099
2023-03-01,Montréal,8.541666667,6.988214611010928
2023-03-02,Montréal,7.0,7.510568436864332
2023-03-03,Montréal,5.625,7.372981627050264
2023-03-04,Montréal,6.625,6.831485937634354
2023-03-05,Montréal,10.25,7.031172316038916
2023-03-06,Montréal,1.958333333,7.455586673763156
2023-03-07,Montréal,2.416666667,7.558862742842265
2023-03-08,Montréal,2.5,6.976808293212093
2023-03-09,Montréal,6.208333333,7.499162119065498
2023-03-10,Montréal,4.625,7.36157530925143
2023-03-11,Montréal,5.583333333,6.82007961983552
2023-03-12,Montréal,8.458333333,7.019765998240081
2023-03-13,Montréal,10.20833333,7.4441803559643205
2023-03-14,Montréal,3.833333333,7.547456425043429
2023-03-15,Montréal,2.260869565,6.965401975413258
2023-03-16,Montréal,6.25,7.487755801266663
2023-03-17,Montréal,10.66666667,7.350168991452595
2023-03-18,Montréal,2.791666667,6.808673302036684
2023-03-19,Montréal,2.375,7.008359680441246
2023-03-20,Montréal,8.666666667,7.432774038165485
2023-03-21,Montréal,7.291666667,7.536050107244594
2023-03-22,Montréal,2.875,6.953995657614422
2023-03-23,Montréal,9.708333333,7.4763494834678275
2023-03-24,Montréal,2.583333333,7.3387626736537594
2023-03-25,Montréal,3.625,6.797266984237849
2023-03-26,Montréal,3.208333333,6.996953362642411
2023-03-27,Montréal,5.666666667,7.42136772036665
2023-03-28,Montréal,4.272727273,7.524643789445759
2023-03-29,Montréal,8.666666667,6.942589339815587
2023-03-30,Montréal,2.791666667,7.464943165668992
2023-03-31,Montréal,8.75,7.327356355854924
2023-04-01,Montréal,4.041666667,6.785860666439014
2023-04-02,Montréal,2.666666667,6.9855470448435755
2023-04-03,Montréal,5.625,7.409961402567815
2023-04-04,Montréal,7.583333333,7.5132374716469235
2023-04-05,Montréal,3.875,6.931183022016752
2023-04-06,Montréal,10.79166667,7.453536847870157
2023-04-07,Montréal,2.833333333,7.315950038056089
2023-04-08,Montréal,5.208333333,6.7744543486401785
2023-04-09,Montréal,5.666666667,6.97414072704474
2023-04-10,Montréal,8.541666667,7.398555084768979
2023-04-11,Montréal,10.29166667,7.501831153848088
2023-04-12,Montréal,3.416666667,6.919776704217917
2023-04-13,Montréal,11.25,7.442130530071322
2023-04-14,Montréal,5.416666667,7.304543720257254
2023-04-15,Montréal,8.0,6.763048030841343
2023-04-16,Montréal,6.208333333,6.962734409245905
2023-04-17,Montréal,6.25,7.387148766970144
2023-04-18,Montréal,2.583333333,7.490424836049253
2023-04-19,Montréal,2.833333333,6.908370386419081
2023-04-20,Montréal,5.041666667,7.430724212272486
2023-04-21,Montréal,4.416666667,7.293137402458418
2023-04-22,Montréal,8.416666667,6.751641713042508
2023-04-23,Montréal,3.791666667,6.95132809144707
2023-04-24,Montréal,3.791666667,7.375742449171309
2023-04-25,Montréal,5.0,7.479018518250418
2023-04-26,Montréal,9.083333333,6.896964068620246
2023-04-27,Montréal,6.083333333,7.419317894473651
2023-04-28,Montréal,6.791666667,7.281731084659583
2023-04-29,Montréal,5.041666667,6.740235395243673
2023-04-30,Montréal,2.791666667,6.939921773648234
2023-05-01,Montréal,1.260869565,7.364336131372474
2023-05-02,Montréal,2.375,7.467612200451582
2023-05-03,Montréal,2.291666667,6.885557750821411
2023-05-04,Montréal,2.583333333,7.407911576674816
2023-05-05,Montréal,4.666666667,7.270324766860748
2023-05-06,Montréal,5.125,6.728829077444837
2023-05-07,Montréal,4.583333333,6.928515455849399
2023-05-08,Montréal,3.625,7.352929813573638
2023-05-09,Montréal,4.0,7.456205882652747
2023-05-10,Montréal,9.130434783,6.8741514330225755
2023-05-11,Montréal,9.875,7.3965052588759805
2023-05-12,Montréal,5.608695652,7.2589184490619125
2023-05-13,Montréal,5.333333333,6.717422759646002
2023-05-14,Montréal,2.5,6.917109138050564
2023-05-15,Montréal,6.416666667,7.341523495774803
2023-05-16,Montréal,5.625,7.444799564853912
2023-05-17,Montréal,1.958333333,6.86274511522374
2023-05-18,Montréal,5.916666667,7.385098941077145
2023-05-19,Montréal,9.625,7.247512131263077
2023-05-20,Montréal,4.833333333,6.706016441847167
2023-05-21,Montréal,7.791666667,6.9057028202517285
2023-05-22,Montréal,3.708333333,7.330117177975968
2023-05-23,Montréal,8.125,7.4333932470550765
2023-05-24,Montréal,7.041666667,6.851338797424905
2023-05-25,Montréal,4.541666667,7.37369262327831
2023-05-26,Montréal,6.25,7.236105813464242
2023-05-27,Montréal,8.291666667,6.694610124048332
2023-05-28,Montréal,11.625,6.894296502452893
2023-05-29,Montréal,5.791666667,7.3187108601771325
2023-05-30,Montréal,10.41666667,7.421986929256241
2023-05-31,Montréal,15.52173913,6.83993247962607
2023-06-01,Montréal,13.16666667,7.362286305479475
2023-06-02,Montréal,13.33333333,7.224699495665407
2023-06-03,Montréal,6.041666667,6.683203806249496
2023-06-04,Montréal,3.833333333,6.882890184654058
2023-06-05,Montréal,17.20833333,7.307304542378297
2023-06-06,Montréal,35.33333333,7.410580611457406
2023-06-07,Montréal,7.291666667,6.828526161827234
2023-06-08,Montréal,2.708333333,7.350879987680639
2023-06-09,Montréal,4.75,7.213293177866571
2023-06-10,Montréal,5.791666667,6.671797488450661
2023-06-11,Montréal,17.0,6.871483866855223
2023-06-12,Montréal,18.625,7.295898224579462
2023-06-13,Montréal,10.20833333,7.399174293658571
2023-06-14,Montréal,12.375,6.817119844028399
2023-06-15,Montréal,10.33333333,7.339473669881804
2023-06-16,Montréal,29.375,7.201886860067736
2023-06-17,Montréal,4.666666667,6.660391170651826
2023-06-18,Montréal,2.333333333,6.8600775490563874
2023-06-19,Montréal,5.791666667,7.284491906780627
2023-06-20,Montréal,8.083333333,7.387767975859735
2023-06-21,Montréal,7.333333333,6.805713526229564
2023-06-22,Montréal,6.291666667,7.328067352082969
2023-06-23,Montréal,6.833333333,7.190480542268901
2023-06-24,Montréal,4.916666667,6.6489848528529905
2023-06-25,Montréal,121.375,6.848671231257552
2023-06-26,Montréal,36.08333333,7.273085588981791
2023-06-27,Montréal,1.5,7.3763616580609
2023-06-28,Montréal,10.375,6.7943072084307286
2023-06-29,Montréal,19.375,7.316661034284134
2023-06-30,Montréal,44.375,7.179074224470066
2023-07-01,Montréal,36.375,6.637578535054155
2023-07-02,Montréal,17.66666667,6.837264913458717
2023-07-03,Montréal,17.5,7.261679271182956
2023-07-04,Montréal,13.79166667,7.364955340262065
2023-07-05,Montréal,14.0,6.782900890631893
2023-07-06,Montréal,10.25,7.305254716485298
2023-07-07,Montréal,7.5,7.16766790667123
2023-07-08,Montréal,6.583333333,6.62617221725532
2023-07-09,Montréal,4.875,6.825858595659882
2023-07-10,Montréal,3.083333333,7.250272953384121
2023-07-11,Montréal,7.416666667,7.35354902246323
2023-07-12,Montréal,6.041666667,6.771494572833058
2023-07-13,Montréal,4.5,7.293848398686463
2023-07-14,Montréal,7.916666667,7.156261588872395
2023-07-15,Montréal,7.208333333,6.614765899456485
2023-07-16,Montréal,8.708333333,6.814452277861046
2023-07-17,Montréal,17.91666667,7.2388666355852855
2023-07-18,Montréal,22.0,7.342142704664394
2023-07-19,Montréal,4.625,6.760088255034223
2023-07-20,Montréal,9.875,7.282442080887628
2023-07-21,Montréal,5.25,7.14485527107356
2023-07-22,Montréal,3.208333333,6.603359581657649
2023-07-23,Montréal,8.916666667,6.803045960062211
2023-07-24,Montréal,8.833333333,7.22746031778645
2023-07-25,Montréal,8.458333333,7.330736386865559
2023-07-26,Montréal,19.0,6.7486819372353875
2023-07-27,Montréal,13.08333333,7.2710357630887925
2023-07-28,Montréal,10.33333333,7.1334489532747245
2023-07-29,Montréal,2.958333333,6.591953263858814
2023-07-30,Montréal,6.041666667,6.791639642263376
2023-07-31,Montréal,3.416666667,7.216053999987615
2023-08-01,Montréal,2.208333333,7.319330069066724
2023-08-02,Montréal,2.291666667,6.737275619436552
2023-08-03,Montréal,8.625,7.259629445289957
2023-08-04,Montréal,11.0,7.122042635475889
2023-08-05,Montréal,10.20833333,6.580546946059979
2023-08-06,Montréal,12.75,6.7802333244645405
2023-08-07,Montréal,15.0,7.20464768218878
2023-08-08,Montréal,2.916666667,7.3079237512678885
2023-08-09,Montréal,8.5,6.725869301637717
2023-08-10,Montréal,9.416666667,7.248223127491122
2023-08-11,Montréal,6.666666667,7.110636317677054
2023-08-12,Montréal,8.333333333,6.5691406282611435
2023-08-13,Montréal,4.583333333,6.768827006665705
2023-08-14,Montréal,9.375,7.193241364389944
2023-08-15,Montréal,5.791666667,7.296517433469053
2023-08-16,Montréal,4.166666667,6.714462983838882
2023-08-17,Montréal,7.291666667,7.236816809692287
2023-08-18,Montréal,4.291666667,7.099229999878219
2023-08-19,Montréal,3.375,6.557734310462308
2023-08-20,Montréal,12.25,6.75742068886687
2023-08-21,Montréal,9.125,7.181835046591109
2023-08-22,Montréal,5.458333333,7.285111115670218
2023-08-23,Montréal,5.916666667,6.703056666040046
2023-08-24,Montréal,4.958333333,7.225410491893451
2023-08-25,Montréal,5.416666667,7.087823682079383
2023-08-26,Montréal,4.291666667,6.546327992663473
2023-08-27,Montréal,7.125,6.746014371068035
2023-08-28,Montréal,9.833333333,7.170428728792274
2023-08-29,Montréal,7.708333333,7.273704797871383
2023-08-30,Montréal,4.458333333,6.691650348241211
2023-08-31,Montréal,4.086956522,7.214004174094616
2023-09-01,Montréal,5.208333333,7.076417364280548
2023-09-02,Montréal,4.291666667,6.534921674864638
2023-09-03,Montréal,4.5,6.734608053269199
2023-09-04,Montréal,14.625,7.159022410993439
2023-09-05,Montréal,13.75,7.262298480072547
2023-09-06,Montréal,14.91304348,6.680244030442376
2023-09-07,Montréal,9.041666667,7.202597856295781
2023-09-08,Montréal,5.25,7.065011046481713
2023-09-09,Montréal,0.458333333,6.523515357065802
2023-09-10,Montréal,2.625,6.723201735470364
2023-09-11,Montréal,7.916666667,7.147616093194603
2023-09-12,Montréal,4.958333333,7.250892162273712
2023-09-13,Montréal,4.958333333,6.6688377126435405
2023-09-14,Montréal,2.416666667,7.191191538496946
2023-09-15,Montréal,6.75,7.053604728682878
2023-09-16,Montréal,2.5,6.512109039266967
2023-09-17,Montréal,6.208333333,6.711795417671529
2023-09-18,Montréal,6.166666667,7.136209775395768
2023-09-19,Montréal,2.541666667,7.239485844474877
2023-09-20,Montréal,8.583333333,6.657431394844705
2023-09-21,Montréal,11.04166667,7.17978522069811
2023-09-22,Montréal,9.75,7.042198410884042
2023-09-23,Montréal,17.79166667,6.500702721468132
2023-09-24,Montréal,9.791666667,6.700389099872694
2023-09-25,Montréal,11.45833333,7.124803457596933
2023-09-26,Montréal,7.5,7.228079526676042
2023-09-27,Montréal,11.95833333,6.64602507704587
2023-09-28,Montréal,20.75,7.168378902899275
2023-09-29,Montréal,20.58333333,7.030792093085207
2023-09-30,Montréal,24.75,6.489296403669297
2023-10-01,Montréal,16.66666667,6.688982782073858
2023-10-02,Montréal,6.0,7.1133971397980975
2023-10-03,Montréal,11.0,7.216673208877206
2023-10-04,Montréal,18.0,6.634618759247035
2023-10-05,Montréal,10.875,7.15697258510044
2023-10-06,Montréal,6.708333333,7.019385775286372
2023-10-07,Montréal,3.333333333,6.477890085870461
2023-10-08,Montréal,2.958333333,6.677576464275023
2023-10-09,Montréal,3.333333333,7.101990821999262
2023-10-10,Montréal,2.75,7.205266891078371
2023-10-11,Montréal,7.875,6.623212441448199
2023-10-12,Montréal,4.083333333,7.1455662673016045
2023-10-13,Montréal,5.625,7.0079794574875365
2023-10-14,Montréal,5.458333333,6.466483768071626
2023-10-15,Montréal,3.083333333,6.666170146476188
2023-10-16,Montréal,3.041666667,7.090584504200427
2023-10-17,Montréal,4.8,7.193860573279536
2023-10-18,Montréal,7.333333333,6.611806123649364
2023-10-19,Montréal,9.0,7.134159949502769
2023-10-20,Montréal,7.291666667,6.996573139688701
2023-10-21,Montréal,4.041666667,6.455077450272791
2023-10-22,Montréal,1.625,6.6547638286773525
2023-10-23,Montréal,8.125,7.079178186401592
2023-10-24,Montréal,3.625,7.1824542554807005
2023-10-25,Montréal,11.29166667,6.600399805850529
2023-10-26,Montréal,16.5,7.122753631703934
2023-10-27,Montréal,11.91666667,6.985166821889866
2023-10-28,Montréal,5.583333333,6.4436711324739555
2023-10-29,Montréal,4.666666667,6.643357510878517
2023-10-30,Montréal,6.166666667,7.067771868602756
2023-10-31,Montréal,4.476190476,7.171047937681865
2023-11-01,Montréal,4.958333333,6.588993488051694
2023-11-02,Montréal,7.583333333,7.111347313905099
2023-11-03,Montréal,6.375,6.973760504091031
2023-11-04,Montréal,6.5,6.43226481467512
2023-11-05,Montréal,5.666666667,6.631951193079682
2023-11-06,Montréal,4.708333333,7.056365550803921
2023-11-07,Montréal,5.833333333,7.15964161988303
2023-11-08,Montréal,3.125,6.577587170252858
2023-11-09,Montréal,6.583333333,7.099940996106263
2023-11-10,Montréal,4.541666667,6.962354186292195
2023-11-11,Montréal,3.0,6.420858496876285
2023-11-12,Montréal,3.958333333,6.620544875280847
2023-11-13,Montréal,7.625,7.044959233005086
2023-11-14,Montréal,14.95833333,7.148235302084195
2023-11-15,Montréal,4.333333333,6.566180852454023
2023-11-16,Montréal,13.58333333,7.088534678307428
2023-11-17,Montréal,11.45833333,6.95094786849336
2023-11-18,Montréal,3.583333333,6.40945217907745
2023-11-19,Montréal,3.666666667,6.609138557482011
2023-11-20,Montréal,3.875,7.033552915206251
2023-11-21,Montréal,5.791666667,7.136828984285359
2023-11-22,Montréal,7.833333333,6.554774534655188
2023-11-23,Montréal,8.958333333,7.077128360508593
2023-11-24,Montréal,0.958333333,6.939541550694525
2023-11-25,Montréal,5.041666667,6.398045861278614
2023-11-26,Montréal,5.208333333,6.597732239683176
2023-11-27,Montréal,5.75,7.022146597407415
2023-11-28,Montréal,4.75,7.125422666486524
2023-11-29,Montréal,5.166666667,6.5433682168563525
2023-11-30,Montréal,11.29166667,7.065722042709758
2023-12-01,Montréal,15.08333333,6.9281352328956896
2023-12-02,Montréal,7.833333333,6.386639543479779
2023-12-03,Montréal,6.125,6.586325921884341
2023-12-04,Montréal,4.0,7.01074027960858
2023-12-05,Montréal,5.125,7.114016348687689
2023-12-06,Montréal,6.583333333,6.531961899057517
2023-12-07,Montréal,10.83333333,7.054315724910922
2023-12-08,Montréal,9.458333333,6.916728915096854
2023-12-09,Montréal,14.66666667,6.375233225680944
2023-12-10,Montréal,12.91666667,6.574919604085506
2023-12-11,Montréal,3.25,6.999333961809745
2023-12-12,Montréal,3.958333333,7.102610030888854
2023-12-13,Montréal,1.5,6.520555581258682
2023-12-14,Montréal,3.25,7.042909407112087
2023-12-15,Montréal,13.79166667,6.905322597298019
2023-12-16,Montréal,3.208333333,6.363826907882109
2023-12-17,Montréal,5.125,6.56351328628667
2023-12-18,Montréal,1.416666667,6.9879276440109095
2023-12-19,Montréal,1.083333333,7.091203713090018
2023-12-20,Montréal,7.375,6.509149263459847
2023-12-21,Montréal,2.666666667,7.031503089313252
2023-12-22,Montréal,4.375,6.893916279499184
2023-12-23,Montréal,11.83333333,6.352420590083273
2023-12-24,Montréal,18.95833333,6.552106968487835
2023-12-25,Montréal,28.875,6.976521326212074
2023-12-26,Montréal,23.70833333,7.079797395291183
2023-12-27,Montréal,10.54166667,6.497742945661011
2023-12-28,Montréal,6.291666667,7.0200967715144165
2023-12-29,Montréal,6.25,6.8825099617003485
2023-12-30,Montréal,4.458333333,6.341014272284438
2023-12-31,Montréal,2.541666667,6.540700650689
2023-01-01,Toronto,11.0,8.12520697252521
2023-01-02,Toronto,16.41666667,8.545502352730217
2023-01-03,Toronto,11.33333333,8.29814560493584
2023-01-04,Toronto,5.333333333,8.526838468266908
2023-01-05,Toronto,7.125,8.100431048100072
2023-01-06,Toronto,8.416666667,7.780992482895321
2023-01-07,Toronto,3.916666667,7.3703967869094225
2023-01-08,Toronto,7.375,7.560619955786056
2023-01-09,Toronto,11.54166667,8.170865648500513
2023-01-10,Toronto,3.875,8.243275574622409
2023-01-11,Toronto,7.958333333,8.435637746414399
2023-01-12,Toronto,17.625,8.113760630587919
2023-01-13,Toronto,4.125,7.753495568508319
2023-01-14,Toronto,4.291666667,7.385417876610404
2023-01-15,Toronto,6.333333333,7.55137285238569
2023-01-16,Toronto,8.0,8.181122104347777
2023-01-17,Toronto,8.391304348,8.240770224285974
2023-01-18,Toronto,3.125,8.442548832249088
2023-01-19,Toronto,4.25,8.114202874953579
2023-01-20,Toronto,5.083333333,7.7585727508222035
2023-01-21,Toronto,4.791666667,7.387255902061268
2023-01-22,Toronto,10.66666667,7.555508158151231
2023-01-23,Toronto,6.583333333,8.183642259834116
2023-01-24,Toronto,11.375,8.244431804914099
2023-01-25,Toronto,7.0,8.445406220597414
2023-01-26,Toronto,4.875,8.11762787826503
2023-01-27,Toronto,10.91666667,7.7615975461792415
2023-01-28,Toronto,6.375,7.39056304934293
2023-01-29,Toronto,6.458333333,7.558616176534301
2023-01-30,Toronto,6.333333333,8.18689074489376
2023-01-31,Toronto,5.0,8.247581216845582
2023-02-01,Toronto,13.16666667,8.448625515573225
2023-02-02,Toronto,12.41666667,8.120797882195731
2023-02-03,Toronto,2.791666667,7.764802317805124
2023-02-04,Toronto,6.416666667,7.393743297783484
2023-02-05,Toronto,9.541666667,7.561813722418965
2023-02-06,Toronto,9.708333333,8.190076090083114
2023-02-07,Toronto,10.66666667,8.250775167783479
2023-02-08,Toronto,12.875,8.451813396466552
2023-02-09,Toronto,15.625,8.123990044585684
2023-02-10,Toronto,2.291666667,7.767991460250047
2023-02-11,Toronto,3.25,7.3969345703414096
2023-02-12,Toronto,11.375,7.565003492505724
2023-02-13,Toronto,14.04166667,8.193266919935208
2023-02-14,Toronto,13.18181818,8.253965250132064
2023-02-15,Toronto,5.458333333,8.455004006065376
2023-02-16,Toronto,2.833333333,8.127180282289522
2023-02-17,Toronto,3.25,7.771181960269334
2023-02-18,Toronto,10.08333333,7.400124885336978
2023-02-19,Toronto,7.5,7.568193938007434
2023-02-20,Toronto,4.833333333,8.196457273384652
2023-02-21,Toronto,4.458333333,8.257155668510404
2023-02-22,Toronto,2.708333333,8.458194378646237
2023-02-23,Toronto,3.904761905,8.130370687173551
2023-02-24,Toronto,3.708333333,7.774372342368382
2023-02-25,Toronto,6.625,7.40331528350737
2023-02-26,Toronto,9.958333333,7.571384324841933
2023-02-27,Toronto,3.625,8.199647668214903
2023-02-28,Toronto,5.25,8.260346057700865
2023-03-01,Toronto,8.875,8.461384771814712
2023-03-02,Toronto,6.5,8.133561077536141
2023-03-03,Toronto,3.541666667,7.777562734710099
2023-03-04,Toronto,4.625,7.406505674453114
2023-03-05,Toronto,10.58333333,7.574574716772324
2023-03-06,Toronto,6.541666667,8.202838059450775
2023-03-07,Toronto,2.5,8.263536449426617
2023-03-08,Toronto,5.208333333,8.46457516319493
2023-03-09,Toronto,3.041666667,8.13675146916008
2023-03-10,Toronto,2.833333333,7.780753126162128
2023-03-11,Toronto,3.208333333,7.409696066026399
2023-03-12,Toronto,4.25,7.577765108260082
2023-03-13,Toronto,5.708333333,8.20602845099886
2023-03-14,Toronto,2.25,8.266726840932149
2023-03-15,Toronto,3.416666667,8.467765554730477
2023-03-16,Toronto,11.75,8.139941860674456
2023-03-17,Toronto,6.583333333,7.783943517691436
2023-03-18,Toronto,3.916666667,7.412886457545175
2023-03-19,Toronto,3.208333333,7.5809554997862865
2023-03-20,Toronto,7.041666667,8.209218842519823
2023-03-21,Toronto,12.5,8.269917232456809
2023-03-22,Toronto,9.375,8.470955946252529
2023-03-23,Toronto,13.0,8.143132252198349
2023-03-24,Toronto,6.333333333,7.787133909214032
2023-03-25,Toronto,3.875,7.416076849068685
2023-03-26,Toronto,4.541666667,7.584145891309151
2023-03-27,Toronto,6.25,8.212409234043143
2023-03-28,Toronto,10.56521739,8.273107623979808
2023-03-29,Toronto,7.291666667,8.474146337775753
2023-03-30,Toronto,4.416666667,8.146322643721414
2023-03-31,Toronto,6.916666667,7.7903243007372085
2023-04-01,Toronto,3.666666667,7.419267240591784
2023-04-02,Toronto,3.083333333,7.587336282832306
2023-04-03,Toronto,4.875,8.215599625566258
2023-04-04,Toronto,4.541666667,8.276298015502952
2023-04-05,Toronto,7.083333333,8.47733672929888
2023-04-06,Toronto,4.166666667,8.149513035244555
2023-04-07,Toronto,2.708333333,7.79351469226034
2023-04-08,Toronto,4.583333333,7.422457632114922
2023-04-09,Toronto,7.166666667,7.59052667435544
2023-04-10,Toronto,13.5,8.218790017089395
2023-04-11,Toronto,13.5,8.279488407026086
2023-04-12,Toronto,9.875,8.480527120822016
2023-04-13,Toronto,13.16666667,8.152703426767689
2023-04-14,Toronto,22.20833333,7.796705083783475
2023-04-15,Toronto,17.625,7.425648023638056
2023-04-16,Toronto,18.79166667,7.5937170658785735
2023-04-17,Toronto,3.541666667,8.221980408612529
2023-04-18,Toronto,3.25,8.282678798549219
2023-04-19,Toronto,2.625,8.483717512345148
2023-04-20,Toronto,3.583333333,8.15589381829082
2023-04-21,Toronto,6.041666667,7.799895475306608
2023-04-22,Toronto,3.458333333,7.428838415161188
2023-04-23,Toronto,5.333333333,7.596907457401706
2023-04-24,Toronto,4.583333333,8.225170800135661
2023-04-25,Toronto,8.125,8.28586919007235
2023-04-26,Toronto,4.375,8.486907903868278
2023-04-27,Toronto,6.25,8.159084209813951
2023-04-28,Toronto,9.291666667,7.803085866829738
2023-04-29,Toronto,4.5,7.432028806684318
2023-04-30,Toronto,5.25,7.600097848924836
2023-05-01,Toronto,5.791666667,8.228361191658792
2023-05-02,Toronto,2.75,8.289059581595481
2023-05-03,Toronto,1.916666667,8.490098295391409
2023-05-04,Toronto,3.166666667,8.162274601337081
2023-05-05,Toronto,5.541666667,7.806276258352868
2023-05-06,Toronto,12.20833333,7.435219198207449
2023-05-07,Toronto,5.956521739,7.6032882404479665
2023-05-08,Toronto,3.791666667,8.231551583181922
2023-05-09,Toronto,3.541666667,8.292249973118611
2023-05-10,Toronto,6.291666667,8.49328868691454
2023-05-11,Toronto,11.70833333,8.165464992860212
2023-05-12,Toronto,8.416666667,7.809466649875999
2023-05-13,Toronto,7.083333333,7.438409589730579
2023-05-14,Toronto,3.625,7.606478631971097
2023-05-15,Toronto,5.541666667,8.234741974705052
2023-05-16,Toronto,7.0,8.295440364641742
2023-05-17,Toronto,3.75,8.49647907843767
2023-05-18,Toronto,4.208333333,8.168655384383342
2023-05-19,Toronto,12.125,7.812657041399129
2023-05-20,Toronto,12.70833333,7.4415999812537095
2023-05-21,Toronto,6.083333333,7.609669023494227
2023-05-22,Toronto,6.666666667,8.237932366228183
2023-05-23,Toronto,7.958333333,8.298630756164872
2023-05-24,Toronto,6.458333333,8.4996694699608
2023-05-25,Toronto,3.583333333,8.171845775906473
2023-05-26,Toronto,4.75,7.81584743292226
2023-05-27,Toronto,7.958333333,7.44479037277684
2023-05-28,Toronto,12.30434783,7.612859415017358
2023-05-29,Toronto,7.166666667,8.241122757751313
2023-05-30,Toronto,8.708333333,8.301821147688003
2023-05-31,Toronto,20.95833333,8.50285986148393
2023-06-01,Toronto,16.08333333,8.175036167429603
2023-06-02,Toronto,12.79166667,7.81903782444539
2023-06-03,Toronto,13.58333333,7.44798076429997
2023-06-04,Toronto,10.79166667,7.616049806540488
2023-06-05,Toronto,23.0,8.244313149274443
2023-06-06,Toronto,51.33333333,8.305011539211133
2023-06-07,Toronto,39.04166667,8.50605025300706
2023-06-08,Toronto,29.20833333,8.178226558952733
2023-06-09,Toronto,26.375,7.82222821596852
2023-06-10,Toronto,26.33333333,7.451171155823101
2023-06-11,Toronto,17.875,7.619240198063618
2023-06-12,Toronto,9.166666667,8.247503540797574
2023-06-13,Toronto,8.541666667,8.308201930734263
2023-06-14,Toronto,7.916666667,8.509240644530191
2023-06-15,Toronto,8.958333333,8.181416950475864
2023-06-16,Toronto,20.58333333,7.825418607491651
2023-06-17,Toronto,21.375,7.454361547346231
2023-06-18,Toronto,41.08333333,7.622430589586749
2023-06-19,Toronto,7.625,8.250693932320704
2023-06-20,Toronto,6.041666667,8.311392322257394
2023-06-21,Toronto,15.25,8.512431036053322
2023-06-22,Toronto,9.75,8.184607341998994
2023-06-23,Toronto,3.583333333,7.828608999014781
2023-06-24,Toronto,5.333333333,7.457551938869361
2023-06-25,Toronto,9.791666667,7.625620981109879
2023-06-26,Toronto,4.875,8.253884323843835
2023-06-27,Toronto,19.5,8.314582713780524
2023-06-28,Toronto,76.16666667,8.515621427576452
2023-06-29,Toronto,34.08333333,8.187797733522125
2023-06-30,Toronto,81.5,7.8317993905379115
2023-07-01,Toronto,30.91666667,7.460742330392492
2023-07-02,Toronto,21.79166667,7.62881137263301
2023-07-03,Toronto,8.666666667,8.257074715366965
2023-07-04,Toronto,12.5,8.317773105303655
2023-07-05,Toronto,12.20833333,8.518811819099582
2023-07-06,Toronto,9.541666667,8.190988125045255
2023-07-07,Toronto,5.791666667,7.834989782061042
2023-07-08,Toronto,8.0,7.463932721915622
2023-07-09,Toronto,6.916666667,7.63200176415614
2023-07-10,Toronto,7.666666667,8.260265106890095
2023-07-11,Toronto,9.5,8.320963496826785
2023-07-12,Toronto,4.958333333,8.522002210622713
2023-07-13,Toronto,4.608695652,8.194178516568385
2023-07-14,Toronto,6.833333333,7.838180173584172
2023-07-15,Toronto,7.833333333,7.467123113438753
2023-07-16,Toronto,13.83333333,7.63519215567927
2023-07-17,Toronto,28.29166667,8.263455498413226
2023-07-18,Toronto,6.291666667,8.324153888349915
2023-07-19,Toronto,5.583333333,8.525192602145843
2023-07-20,Toronto,7.875,8.197368908091516
2023-07-21,Toronto,6.291666667,7.841370565107303
2023-07-22,Toronto,9.5,7.470313504961883
2023-07-23,Toronto,9.041666667,7.638382547202401
2023-07-24,Toronto,7.133333333,8.266645889936356
2023-07-25,Toronto,15.25,8.327344279873046
2023-07-26,Toronto,24.5,8.528382993668973
2023-07-27,Toronto,11.58333333,8.200559299614646
2023-07-28,Toronto,21.20833333,7.844560956630433
2023-07-29,Toronto,8.083333333,7.473503896485013
2023-07-30,Toronto,4.583333333,7.641572938725531
2023-07-31,Toronto,5.541666667,8.269836281459487
2023-08-01,Toronto,5.041666667,8.330534671396176
2023-08-02,Toronto,8.333333333,8.531573385192104
2023-08-03,Toronto,16.79166667,8.203749691137777
2023-08-04,Toronto,16.45833333,7.8477513481535635
2023-08-05,Toronto,16.08333333,7.476694288008144
2023-08-06,Toronto,8.791666667,7.6447633302486615
2023-08-07,Toronto,4.916666667,8.273026672982617
2023-08-08,Toronto,9.5,8.333725062919306
2023-08-09,Toronto,13.95833333,8.534763776715234
2023-08-10,Toronto,15.16666667,8.206940082660907
2023-08-11,Toronto,3.833333333,7.850941739676694
2023-08-12,Toronto,4.958333333,7.479884679531274
2023-08-13,Toronto,2.666666667,7.647953721771792
2023-08-14,Toronto,8.75,8.276217064505747
2023-08-15,Toronto,13.625,8.336915454442437
2023-08-16,Toronto,29.875,8.537954168238365
2023-08-17,Toronto,16.5,8.210130474184037
2023-08-18,Toronto,4.333333333,7.854132131199824
2023-08-19,Toronto,12.54166667,7.4830750710544045
2023-08-20,Toronto,15.625,7.651144113294922
2023-08-21,Toronto,11.25,8.279407456028878
2023-08-22,Toronto,7.916666667,8.340105845965567
2023-08-23,Toronto,6.958333333,8.541144559761495
2023-08-24,Toronto,7.583333333,8.213320865707168
2023-08-25,Toronto,5.041666667,7.857322522722955
2023-08-26,Toronto,4.833333333,7.486265462577535
