City,Date,PM25_daily,Year,Month
Saint-Faustin-Lac-Carre,12/15/2020,4.208333333,2020,12
Saint-Faustin-Lac-Carre,12/16/2020,6.791666667,2020,12
Saint-Faustin-Lac-Carre,12/17/2020,2.666666667,2020,12
Saint-Faustin-Lac-Carre,12/18/2020,3.333333333,2020,12
Saint-Faustin-Lac-Carre,12/19/2020,7.333333333,2020,12
Saint-Faustin-Lac-Carre,12/20/2020,11.58333333,2020,12
Saint-Faustin-Lac-Carre,12/21/2020,13.54166667,2020,12
Saint-Faustin-Lac-Carre,12/22/2020,9.375,2020,12
Saint-Faustin-Lac-Carre,12/23/2020,4.208333333,2020,12
Saint-Faustin-Lac-Carre,12/24/2020,4.875,2020,12
Saint-Faustin-Lac-Carre,12/25/2020,1.083333333,2020,12
Saint-Faustin-Lac-Carre,12/26/2020,2.083333333,2020,12
Saint-Faustin-Lac-Carre,12/27/2020,2.75,2020,12
Saint-Faustin-Lac-Carre,12/28/2020,5.458333333,2020,12
Saint-Faustin-Lac-Carre,12/29/2020,1.916666667,2020,12
Saint-Faustin-Lac-Carre,12/30/2020,4,2020,12
Saint-Faustin-Lac-Carre,12/31/2020,2.75,2020,12
La Peche,1/1/2020,2.208333333,2020,1
La Peche,1/2/2020,6.083333333,2020,1
La Peche,1/3/2020,6.375,2020,1
La Peche,1/4/2020,2.625,2020,1
La Peche,1/5/2020,2.125,2020,1
La Peche,1/6/2020,4.291666667,2020,1
La Peche,1/7/2020,2.75,2020,1
La Peche,1/8/2020,3.416666667,2020,1
La Peche,1/9/2020,3.833333333,2020,1
La Peche,1/10/2020,7.458333333,2020,1
La Peche,1/11/2020,2.666666667,2020,1
La Peche,1/12/2020,2.333333333,2020,1
La Peche,1/13/2020,6.208333333,2020,1
La Peche,1/14/2020,6.875,2020,1
La Peche,1/15/2020,10.54166667,2020,1
La Peche,1/16/2020,4.041666667,2020,1
La Peche,1/17/2020,3.708333333,2020,1
La Peche,1/18/2020,6.958333333,2020,1
La Peche,1/19/2020,2.875,2020,1
La Peche,1/20/2020,1.958333333,2020,1
La Peche,1/21/2020,3.25,2020,1
La Peche,1/22/2020,6.125,2020,1
La Peche,1/29/2020,3.125,2020,1
La Peche,1/30/2020,5.958333333,2020,1
La Peche,1/31/2020,8.5,2020,1
La Peche,2/1/2020,14.04166667,2020,2
La Peche,2/2/2020,21.125,2020,2
La Peche,2/3/2020,11.75,2020,2
La Peche,2/4/2020,3.541666667,2020,2
La Peche,2/5/2020,1.916666667,2020,2
La Peche,2/6/2020,4,2020,2
La Peche,2/7/2020,2.041666667,2020,2
La Peche,2/8/2020,2.375,2020,2
La Peche,2/9/2020,6.041666667,2020,2
La Peche,2/10/2020,10.04166667,2020,2
La Peche,2/11/2020,9.125,2020,2
La Peche,6/11/2020,2.571428571,2020,6
La Peche,6/12/2020,2.083333333,2020,6
La Peche,6/13/2020,1.833333333,2020,6
La Peche,6/14/2020,3.375,2020,6
La Peche,6/15/2020,4,2020,6
La Peche,6/16/2020,4.2,2020,6
La Peche,7/7/2020,10.2,2020,7
La Peche,7/8/2020,8.75,2020,7
La Peche,7/9/2020,9,2020,7
La Peche,7/10/2020,10,2020,7
La Peche,7/11/2020,4.291666667,2020,7
La Peche,7/12/2020,4.166666667,2020,7
La Peche,7/13/2020,4.875,2020,7
La Peche,7/14/2020,3.958333333,2020,7
La Peche,7/15/2020,4.166666667,2020,7
La Peche,7/16/2020,5.916666667,2020,7
La Peche,7/17/2020,4.75,2020,7
La Peche,7/18/2020,5.416666667,2020,7
La Peche,7/19/2020,7.25,2020,7
La Peche,7/20/2020,3.875,2020,7
La Peche,7/21/2020,4.125,2020,7
La Peche,7/22/2020,4.166666667,2020,7
La Peche,7/23/2020,4.166666667,2020,7
La Peche,7/24/2020,6.625,2020,7
La Peche,7/25/2020,6.666666667,2020,7
La Peche,7/26/2020,6.75,2020,7
La Peche,7/27/2020,5.791666667,2020,7
La Peche,7/28/2020,4.583333333,2020,7
La Peche,7/29/2020,4.166666667,2020,7
La Peche,7/30/2020,4.083333333,2020,7
La Peche,7/31/2020,4.583333333,2020,7
La Peche,8/1/2020,5.833333333,2020,8
La Peche,8/2/2020,4,2020,8
La Peche,8/3/2020,3.208333333,2020,8
La Peche,8/4/2020,4.041666667,2020,8
La Peche,8/5/2020,2.416666667,2020,8
La Peche,8/6/2020,4.125,2020,8
La Peche,8/7/2020,5.041666667,2020,8
La Peche,8/8/2020,6.083333333,2020,8
La Peche,8/9/2020,6.75,2020,8
La Peche,8/10/2020,7.5,2020,8
La Peche,8/11/2020,8.166666667,2020,8
La Peche,8/12/2020,5.333333333,2020,8
La Peche,8/13/2020,7.791666667,2020,8
La Peche,8/14/2020,6.291666667,2020,8
La Peche,8/15/2020,6.25,2020,8
La Peche,8/16/2020,7.958333333,2020,8
La Peche,8/17/2020,5.333333333,2020,8
La Peche,8/18/2020,3.875,2020,8
La Peche,8/19/2020,3.25,2020,8
La Peche,8/20/2020,4.041666667,2020,8
La Peche,8/21/2020,3.375,2020,8
La Peche,8/22/2020,4.875,2020,8
La Peche,8/23/2020,6.5,2020,8
La Peche,8/24/2020,6.25,2020,8
La Peche,8/25/2020,5.125,2020,8
La Peche,8/26/2020,2.291666667,2020,8
La Peche,8/27/2020,3.833333333,2020,8
La Peche,8/28/2020,4.25,2020,8
La Peche,8/29/2020,3.083333333,2020,8
La Peche,8/30/2020,3,2020,8
La Peche,8/31/2020,4.041666667,2020,8
La Peche,9/1/2020,4.458333333,2020,9
La Peche,9/2/2020,4.625,2020,9
La Peche,9/3/2020,5.375,2020,9
La Peche,9/4/2020,1.833333333,2020,9
La Peche,9/5/2020,2.291666667,2020,9
La Peche,9/6/2020,3.208333333,2020,9
La Peche,9/7/2020,5.416666667,2020,9
La Peche,9/8/2020,3.666666667,2020,9
La Peche,9/9/2020,3.708333333,2020,9
La Peche,9/10/2020,2.458333333,2020,9
La Peche,9/11/2020,3.333333333,2020,9
La Peche,9/12/2020,4.458333333,2020,9
La Peche,9/13/2020,4,2020,9
La Peche,9/14/2020,2.541666667,2020,9
La Peche,9/15/2020,2.833333333,2020,9
La Peche,9/16/2020,4.166666667,2020,9
La Peche,9/17/2020,2.791666667,2020,9
La Peche,9/18/2020,2.041666667,2020,9
La Peche,9/19/2020,2.583333333,2020,9
La Peche,9/20/2020,3.541666667,2020,9
La Peche,9/21/2020,4.166666667,2020,9
La Peche,9/22/2020,4.791666667,2020,9
La Peche,9/23/2020,6.875,2020,9
La Peche,9/24/2020,7.041666667,2020,9
La Peche,9/25/2020,4.083333333,2020,9
La Peche,9/26/2020,8.875,2020,9
La Peche,9/27/2020,5.083333333,2020,9
La Peche,9/28/2020,6.083333333,2020,9
La Peche,9/29/2020,4.791666667,2020,9
La Peche,9/30/2020,3.916666667,2020,9
La Peche,10/1/2020,2.75,2020,10
La Peche,10/2/2020,2.875,2020,10
La Peche,10/3/2020,3.041666667,2020,10
La Peche,10/4/2020,5.541666667,2020,10
La Peche,10/5/2020,3.791666667,2020,10
La Peche,10/6/2020,4.25,2020,10
La Peche,10/7/2020,3.916666667,2020,10
La Peche,10/8/2020,2.304347826,2020,10
La Peche,10/9/2020,3.5,2020,10
La Peche,10/10/2020,7.333333333,2020,10
La Peche,10/11/2020,2,2020,10
La Peche,10/12/2020,4.083333333,2020,10
La Peche,10/13/2020,2.625,2020,10
La Peche,10/14/2020,3.333333333,2020,10
La Peche,10/15/2020,3.333333333,2020,10
La Peche,10/16/2020,2.208333333,2020,10
La Peche,10/17/2020,4.208333333,2020,10
La Peche,10/18/2020,4.708333333,2020,10
La Peche,10/19/2020,1.916666667,2020,10
La Peche,10/20/2020,2.166666667,2020,10
La Peche,10/21/2020,2.416666667,2020,10
La Peche,10/22/2020,4.25,2020,10
La Peche,10/23/2020,6.958333333,2020,10
La Peche,10/24/2020,1.833333333,2020,10
La Peche,10/25/2020,3.416666667,2020,10
La Peche,10/26/2020,3.75,2020,10
La Peche,10/27/2020,1.625,2020,10
La Peche,10/28/2020,4.958333333,2020,10
La Peche,10/29/2020,4.125,2020,10
La Peche,10/30/2020,2,2020,10
La Peche,10/31/2020,3.708333333,2020,10
La Peche,11/1/2020,5.625,2020,11
La Peche,11/2/2020,1.083333333,2020,11
La Peche,11/3/2020,1.375,2020,11
La Peche,11/4/2020,5.125,2020,11
La Peche,11/5/2020,6.791666667,2020,11
La Peche,11/6/2020,12.54166667,2020,11
La Peche,11/7/2020,14.54166667,2020,11
La Peche,11/8/2020,16,2020,11
La Peche,11/9/2020,13.04166667,2020,11
La Peche,11/10/2020,7.833333333,2020,11
La Peche,11/11/2020,3.333333333,2020,11
La Peche,11/12/2020,2.333333333,2020,11
La Peche,11/13/2020,5.833333333,2020,11
La Peche,11/14/2020,3.25,2020,11
La Peche,11/15/2020,6.125,2020,11
La Peche,11/16/2020,1.75,2020,11
La Peche,11/17/2020,1.625,2020,11
La Peche,11/18/2020,3.333333333,2020,11
La Peche,11/19/2020,4.458333333,2020,11
La Peche,11/20/2020,6.208333333,2020,11
La Peche,11/21/2020,1.875,2020,11
La Peche,11/22/2020,4.375,2020,11
La Peche,11/23/2020,3.166666667,2020,11
La Peche,11/24/2020,2.333333333,2020,11
La Peche,11/25/2020,6.291666667,2020,11
La Peche,11/26/2020,10.08333333,2020,11
La Peche,11/27/2020,4.75,2020,11
La Peche,11/28/2020,4.875,2020,11
La Peche,11/29/2020,7.5,2020,11
La Peche,11/30/2020,8.625,2020,11
La Peche,12/1/2020,1.208333333,2020,12
La Peche,12/2/2020,1.458333333,2020,12
La Peche,12/3/2020,6.875,2020,12
La Peche,12/4/2020,12.25,2020,12
La Peche,12/5/2020,3.833333333,2020,12
La Peche,12/6/2020,0.583333333,2020,12
La Peche,12/7/2020,0.708333333,2020,12
La Peche,12/8/2020,1.5,2020,12
La Peche,12/9/2020,7.875,2020,12
La Peche,12/10/2020,1.375,2020,12
La Peche,12/11/2020,7.375,2020,12
La Peche,12/12/2020,7.416666667,2020,12
La Peche,12/13/2020,4.916666667,2020,12
La Peche,12/14/2020,3.041666667,2020,12
La Peche,12/15/2020,3.625,2020,12
La Peche,12/16/2020,6.541666667,2020,12
La Peche,12/17/2020,4.75,2020,12
La Peche,12/18/2020,4.125,2020,12
La Peche,12/19/2020,11.33333333,2020,12
La Peche,12/20/2020,13.95833333,2020,12
La Peche,12/21/2020,12.70833333,2020,12
La Peche,12/22/2020,9.458333333,2020,12
La Peche,12/23/2020,4.791666667,2020,12
La Peche,12/24/2020,4.875,2020,12
La Peche,12/25/2020,1.125,2020,12
La Peche,12/26/2020,2,2020,12
La Peche,12/27/2020,2.875,2020,12
La Peche,12/28/2020,5.333333333,2020,12
La Peche,12/29/2020,2.375,2020,12
La Peche,12/30/2020,5.5,2020,12
La Peche,12/31/2020,2.833333333,2020,12
Auclair,1/1/2020,1.875,2020,1
Auclair,1/2/2020,2.125,2020,1
Auclair,1/3/2020,9.708333333,2020,1
Auclair,1/4/2020,4.208333333,2020,1
Auclair,1/5/2020,1.583333333,2020,1
Auclair,1/6/2020,1.375,2020,1
Auclair,1/7/2020,4,2020,1
Auclair,1/8/2020,5.125,2020,1
Auclair,1/9/2020,3.041666667,2020,1
Auclair,1/10/2020,5.375,2020,1
Auclair,1/11/2020,3.958333333,2020,1
Auclair,1/12/2020,3.041666667,2020,1
Auclair,1/13/2020,3.333333333,2020,1
Auclair,1/14/2020,3.833333333,2020,1
Auclair,1/15/2020,5,2020,1
Auclair,1/16/2020,6.291666667,2020,1
Auclair,1/17/2020,3.166666667,2020,1
Auclair,1/18/2020,2.916666667,2020,1
Auclair,1/19/2020,2.125,2020,1
Auclair,1/20/2020,1.666666667,2020,1
Auclair,1/21/2020,2.5,2020,1
Auclair,1/22/2020,5.375,2020,1
Auclair,1/23/2020,8.333333333,2020,1
Auclair,1/24/2020,2.666666667,2020,1
Auclair,1/25/2020,5.166666667,2020,1
Auclair,1/26/2020,1.958333333,2020,1
Auclair,1/27/2020,1.75,2020,1
Auclair,1/28/2020,1.916666667,2020,1
Auclair,1/29/2020,1.416666667,2020,1
Auclair,1/30/2020,2.833333333,2020,1
Auclair,1/31/2020,5.708333333,2020,1
Auclair,2/1/2020,6.291666667,2020,2
Auclair,2/2/2020,6.75,2020,2
Auclair,2/3/2020,10.08333333,2020,2
Auclair,2/4/2020,2.041666667,2020,2
Auclair,2/5/2020,2.333333333,2020,2
Auclair,2/6/2020,3.916666667,2020,2
Auclair,2/7/2020,2.375,2020,2
Auclair,2/8/2020,2,2020,2
Auclair,2/9/2020,2.541666667,2020,2
Auclair,2/10/2020,5.166666667,2020,2
Auclair,2/11/2020,7.958333333,2020,2
Auclair,2/12/2020,6,2020,2
Auclair,2/13/2020,2.571428571,2020,2
Auclair,2/14/2020,3.083333333,2020,2
Auclair,2/15/2020,4.583333333,2020,2
Auclair,2/16/2020,5.583333333,2020,2
Auclair,2/17/2020,3.541666667,2020,2
Auclair,2/18/2020,4.083333333,2020,2
Auclair,2/19/2020,2.666666667,2020,2
Auclair,2/20/2020,4.291666667,2020,2
Auclair,2/21/2020,4,2020,2
Auclair,2/22/2020,7.5,2020,2
Auclair,2/23/2020,11.25,2020,2
Auclair,2/24/2020,9.583333333,2020,2
Auclair,2/25/2020,8.5,2020,2
Auclair,2/26/2020,4.625,2020,2
Auclair,2/27/2020,3.833333333,2020,2
Auclair,2/28/2020,3.75,2020,2
Auclair,2/29/2020,5.166666667,2020,2
Auclair,3/1/2020,4.833333333,2020,3
Auclair,3/2/2020,4.875,2020,3
Auclair,3/3/2020,6,2020,3
Auclair,3/4/2020,2.416666667,2020,3
Auclair,3/5/2020,2.541666667,2020,3
Auclair,3/6/2020,2.083333333,2020,3
Auclair,3/7/2020,2.666666667,2020,3
Auclair,3/8/2020,3.541666667,2020,3
Auclair,3/9/2020,3.458333333,2020,3
Auclair,3/10/2020,3.333333333,2020,3
Auclair,3/11/2020,4.875,2020,3
Auclair,3/12/2020,4.375,2020,3
Auclair,3/13/2020,3,2020,3
Auclair,3/14/2020,2.541666667,2020,3
Auclair,3/15/2020,2.166666667,2020,3
Auclair,3/16/2020,2.541666667,2020,3
Auclair,3/17/2020,2.375,2020,3
Auclair,3/18/2020,4.708333333,2020,3
Auclair,3/19/2020,5.125,2020,3
Auclair,3/20/2020,1.458333333,2020,3
Auclair,3/21/2020,3.166666667,2020,3
Auclair,3/22/2020,3.208333333,2020,3
Auclair,3/23/2020,4.25,2020,3
Auclair,3/24/2020,4.666666667,2020,3
Auclair,3/25/2020,5.125,2020,3
Auclair,3/26/2020,4.041666667,2020,3
Auclair,3/27/2020,4.458333333,2020,3
Auclair,3/28/2020,2.375,2020,3
Auclair,3/29/2020,3.75,2020,3
Auclair,3/30/2020,3.083333333,2020,3
Auclair,3/31/2020,3.375,2020,3
Auclair,4/1/2020,1.333333333,2020,4
Auclair,4/2/2020,1.541666667,2020,4
Auclair,4/3/2020,1.708333333,2020,4
Auclair,4/4/2020,3.791666667,2020,4
Auclair,4/5/2020,3.833333333,2020,4
Auclair,4/6/2020,1.875,2020,4
Auclair,4/7/2020,2.666666667,2020,4
Auclair,4/8/2020,3.416666667,2020,4
Auclair,4/9/2020,3.833333333,2020,4
Auclair,4/10/2020,2.458333333,2020,4
Auclair,4/11/2020,1.291666667,2020,4
Auclair,4/12/2020,3.25,2020,4
Auclair,4/13/2020,3.375,2020,4
Auclair,4/14/2020,2.041666667,2020,4
Auclair,4/15/2020,3.541666667,2020,4
Auclair,4/16/2020,4.208333333,2020,4
Auclair,4/17/2020,4.666666667,2020,4
Auclair,4/18/2020,4.5,2020,4
Auclair,4/19/2020,8.583333333,2020,4
Auclair,4/20/2020,3.75,2020,4
Auclair,4/21/2020,4.041666667,2020,4
Auclair,4/22/2020,2.208333333,2020,4
Auclair,4/23/2020,3.291666667,2020,4
Auclair,4/24/2020,3.708333333,2020,4
Auclair,4/25/2020,3.791666667,2020,4
Auclair,4/26/2020,4.208333333,2020,4
Auclair,4/27/2020,2.791666667,2020,4
Auclair,4/28/2020,3.291666667,2020,4
Auclair,4/29/2020,3.333333333,2020,4
Auclair,4/30/2020,5.291666667,2020,4
Auclair,5/1/2020,3.083333333,2020,5
Auclair,5/2/2020,2.875,2020,5
Auclair,5/3/2020,5.458333333,2020,5
Auclair,5/4/2020,2.333333333,2020,5
Auclair,5/5/2020,1.583333333,2020,5
Auclair,5/6/2020,3.041666667,2020,5
Auclair,5/7/2020,4.5,2020,5
Auclair,5/8/2020,3.25,2020,5
Auclair,5/9/2020,2.208333333,2020,5
Auclair,5/10/2020,0.875,2020,5
Auclair,5/11/2020,1.375,2020,5
Auclair,5/12/2020,2.458333333,2020,5
Auclair,5/13/2020,2.875,2020,5
Auclair,5/14/2020,4,2020,5
Auclair,5/15/2020,5.583333333,2020,5
Auclair,5/16/2020,4.458333333,2020,5
Auclair,5/17/2020,2.958333333,2020,5
Auclair,5/18/2020,2.916666667,2020,5
Auclair,5/19/2020,3.5,2020,5
Auclair,5/20/2020,4.125,2020,5
Auclair,5/21/2020,5.791666667,2020,5
Auclair,5/22/2020,3.875,2020,5
Auclair,5/23/2020,1.916666667,2020,5
Auclair,5/24/2020,3.458333333,2020,5
Auclair,5/25/2020,5,2020,5
Auclair,5/26/2020,7.291666667,2020,5
Auclair,5/27/2020,7.45,2020,5
Auclair,5/28/2020,9,2020,5
Auclair,5/29/2020,4.916666667,2020,5
Auclair,5/30/2020,3.5,2020,5
Auclair,5/31/2020,1.833333333,2020,5
Auclair,6/1/2020,1.227272727,2020,6
Auclair,6/2/2020,1.5,2020,6
Auclair,6/3/2020,3.208333333,2020,6
Auclair,6/4/2020,4.083333333,2020,6
Auclair,6/5/2020,4,2020,6
Auclair,6/6/2020,3.291666667,2020,6
Auclair,6/7/2020,2.166666667,2020,6
Auclair,6/8/2020,2.458333333,2020,6
Auclair,6/9/2020,2.375,2020,6
Auclair,6/10/2020,3.541666667,2020,6
Auclair,6/11/2020,3.875,2020,6
Auclair,6/12/2020,2.875,2020,6
Auclair,6/13/2020,1.208333333,2020,6
Auclair,6/14/2020,1.833333333,2020,6
Auclair,6/15/2020,4.083333333,2020,6
Auclair,6/16/2020,4.583333333,2020,6
Auclair,6/17/2020,6.625,2020,6
Auclair,6/18/2020,11.75,2020,6
Auclair,6/19/2020,13.04166667,2020,6
Auclair,6/20/2020,17.25,2020,6
Auclair,6/21/2020,10.16666667,2020,6
Auclair,6/22/2020,11.20833333,2020,6
Auclair,6/23/2020,10.29166667,2020,6
Auclair,6/24/2020,8.75,2020,6
Auclair,6/25/2020,4.291666667,2020,6
Auclair,6/26/2020,4.833333333,2020,6
Auclair,6/27/2020,7.583333333,2020,6
Auclair,6/28/2020,7.541666667,2020,6
Auclair,6/29/2020,6.416666667,2020,6
Auclair,6/30/2020,5.458333333,2020,6
Auclair,7/1/2020,7.25,2020,7
Auclair,7/2/2020,8.041666667,2020,7
Auclair,7/3/2020,5.958333333,2020,7
Auclair,7/4/2020,6.5,2020,7
Auclair,7/5/2020,6.708333333,2020,7
Auclair,7/6/2020,6.708333333,2020,7
Auclair,7/7/2020,7.166666667,2020,7
Auclair,7/8/2020,7.041666667,2020,7
Auclair,7/9/2020,9.666666667,2020,7
Auclair,7/10/2020,10.91666667,2020,7
Auclair,7/11/2020,5.708333333,2020,7
Auclair,7/12/2020,4.791666667,2020,7
Auclair,7/13/2020,2.666666667,2020,7
Auclair,7/14/2020,2.5,2020,7
Auclair,7/15/2020,3.375,2020,7
Auclair,7/16/2020,2.958333333,2020,7
Auclair,7/17/2020,4.208333333,2020,7
Auclair,7/18/2020,6,2020,7
Auclair,7/19/2020,7.541666667,2020,7
Auclair,7/20/2020,5.916666667,2020,7
Auclair,7/21/2020,3.375,2020,7
Auclair,7/22/2020,4.75,2020,7
Auclair,7/23/2020,5.708333333,2020,7
Auclair,7/24/2020,6.25,2020,7
Auclair,7/25/2020,8.416666667,2020,7
Auclair,7/26/2020,5.958333333,2020,7
Auclair,7/27/2020,5.166666667,2020,7
Auclair,7/28/2020,6.454545455,2020,7
Auclair,7/29/2020,4.125,2020,7
Auclair,7/30/2020,3.791666667,2020,7
Auclair,7/31/2020,3.208333333,2020,7
Auclair,8/1/2020,3.5,2020,8
Auclair,8/2/2020,5.791666667,2020,8
Auclair,8/3/2020,4.75,2020,8
Auclair,8/4/2020,5.208333333,2020,8
Auclair,8/5/2020,3.791666667,2020,8
Auclair,8/6/2020,3.875,2020,8
Auclair,8/7/2020,5.666666667,2020,8
Auclair,8/8/2020,7.125,2020,8
Auclair,8/9/2020,7.666666667,2020,8
Auclair,8/10/2020,8.625,2020,8
Auclair,8/11/2020,7.875,2020,8
Auclair,8/12/2020,6.333333333,2020,8
Auclair,8/13/2020,5.208333333,2020,8
Auclair,8/14/2020,4.166666667,2020,8
Auclair,8/15/2020,3.708333333,2020,8
Auclair,8/16/2020,4.375,2020,8
Auclair,8/17/2020,6.5,2020,8
Auclair,8/18/2020,6.041666667,2020,8
Auclair,8/19/2020,3.125,2020,8
Auclair,8/20/2020,4.125,2020,8
Auclair,8/21/2020,4.5,2020,8
Auclair,8/22/2020,4.833333333,2020,8
Auclair,8/23/2020,5.458333333,2020,8
Auclair,8/24/2020,6.916666667,2020,8
Auclair,8/25/2020,4.666666667,2020,8
Auclair,8/26/2020,1.916666667,2020,8
Auclair,8/27/2020,1.958333333,2020,8
Auclair,8/28/2020,2.666666667,2020,8
Auclair,8/29/2020,3.375,2020,8
Auclair,8/30/2020,0.375,2020,8
Auclair,8/31/2020,2.083333333,2020,8
Auclair,9/1/2020,3.791666667,2020,9
Auclair,9/2/2020,3.173913043,2020,9
Auclair,9/3/2020,3.666666667,2020,9
Auclair,9/4/2020,3.666666667,2020,9
Auclair,9/5/2020,1.958333333,2020,9
Auclair,9/6/2020,2.583333333,2020,9
Auclair,9/7/2020,4.217391304,2020,9
Auclair,9/8/2020,3.125,2020,9
Auclair,9/9/2020,2.375,2020,9
Auclair,9/10/2020,1.25,2020,9
Auclair,9/11/2020,2.125,2020,9
Auclair,9/12/2020,3.833333333,2020,9
Auclair,9/13/2020,3.541666667,2020,9
Auclair,9/14/2020,1.833333333,2020,9
Auclair,9/15/2020,1.958333333,2020,9
Auclair,9/16/2020,4,2020,9
Auclair,9/17/2020,2.416666667,2020,9
Auclair,9/18/2020,2.041666667,2020,9
Auclair,9/19/2020,1.416666667,2020,9
Auclair,9/20/2020,1.833333333,2020,9
Auclair,9/21/2020,2.791666667,2020,9
Auclair,9/22/2020,4.291666667,2020,9
Auclair,9/23/2020,5.875,2020,9
Auclair,9/24/2020,3.583333333,2020,9
Auclair,9/25/2020,2.625,2020,9
Auclair,9/26/2020,8.458333333,2020,9
Auclair,9/27/2020,7.833333333,2020,9
Auclair,9/28/2020,4.666666667,2020,9
Auclair,9/29/2020,5.958333333,2020,9
Auclair,9/30/2020,3.285714286,2020,9
Auclair,10/1/2020,3.875,2020,10
Auclair,10/2/2020,3.666666667,2020,10
Auclair,10/3/2020,2.5,2020,10
Auclair,10/4/2020,2.625,2020,10
Auclair,10/5/2020,4.666666667,2020,10
Auclair,10/6/2020,5.666666667,2020,10
Auclair,10/7/2020,5.25,2020,10
Auclair,10/8/2020,1.666666667,2020,10
Auclair,10/9/2020,2.833333333,2020,10
Auclair,10/10/2020,5.041666667,2020,10
Auclair,10/11/2020,1.25,2020,10
Auclair,10/12/2020,2.25,2020,10
Auclair,10/13/2020,3.291666667,2020,10
Auclair,10/14/2020,2.208333333,2020,10
Auclair,10/15/2020,4.25,2020,10
Auclair,10/16/2020,3.125,2020,10
Auclair,10/17/2020,1.083333333,2020,10
Auclair,10/18/2020,4.375,2020,10
Auclair,10/19/2020,5.125,2020,10
Auclair,10/20/2020,3.176470588,2020,10
Auclair,10/21/2020,1.833333333,2020,10
Auclair,10/22/2020,1.791666667,2020,10
Auclair,10/23/2020,3.583333333,2020,10
Auclair,10/24/2020,2.791666667,2020,10
Auclair,10/25/2020,1.75,2020,10
Auclair,10/26/2020,2.5,2020,10
Auclair,10/27/2020,1.5,2020,10
Auclair,10/28/2020,3.666666667,2020,10
Auclair,10/29/2020,3.125,2020,10
Auclair,10/30/2020,1.5,2020,10
Auclair,10/31/2020,3.625,2020,10
Auclair,11/1/2020,3.458333333,2020,11
Auclair,11/2/2020,1.904761905,2020,11
Auclair,11/3/2020,1.166666667,2020,11
Auclair,11/4/2020,2.5,2020,11
Auclair,11/5/2020,4.541666667,2020,11
Auclair,11/6/2020,9.208333333,2020,11
Auclair,11/7/2020,5.791666667,2020,11
Auclair,11/8/2020,4.75,2020,11
Auclair,11/9/2020,12.04166667,2020,11
Auclair,11/10/2020,7.708333333,2020,11
Auclair,11/11/2020,5.416666667,2020,11
Auclair,11/12/2020,1.375,2020,11
Auclair,11/13/2020,3.25,2020,11
Auclair,11/14/2020,4.166666667,2020,11
Auclair,11/15/2020,2.083333333,2020,11
Auclair,11/16/2020,2.285714286,2020,11
Auclair,11/17/2020,1.541666667,2020,11
Auclair,11/18/2020,3.142857143,2020,11
Auclair,11/19/2020,4.208333333,2020,11
Auclair,11/20/2020,5.958333333,2020,11
Auclair,11/21/2020,1.916666667,2020,11
Auclair,11/22/2020,2.083333333,2020,11
Auclair,11/23/2020,0.958333333,2020,11
Auclair,11/24/2020,1.416666667,2020,11
Auclair,11/25/2020,2.458333333,2020,11
Auclair,11/26/2020,2.458333333,2020,11
Auclair,11/27/2020,4.583333333,2020,11
Auclair,11/28/2020,6.375,2020,11
Auclair,11/29/2020,3.875,2020,11
Auclair,11/30/2020,5.166666667,2020,11
Auclair,12/1/2020,0.5,2020,12
Auclair,12/2/2020,4.041666667,2020,12
Auclair,12/3/2020,3.583333333,2020,12
Auclair,12/4/2020,5.5,2020,12
Auclair,12/5/2020,4.916666667,2020,12
Auclair,12/6/2020,0.833333333,2020,12
Auclair,12/7/2020,0.958333333,2020,12
Auclair,12/8/2020,2.041666667,2020,12
Auclair,12/9/2020,4.5,2020,12
Auclair,12/10/2020,5.166666667,2020,12
Auclair,12/11/2020,4.041666667,2020,12
Auclair,12/12/2020,1.875,2020,12
Auclair,12/13/2020,1.125,2020,12
Auclair,12/14/2020,2.708333333,2020,12
Auclair,12/15/2020,4.125,2020,12
Auclair,12/16/2020,4.541666667,2020,12
Auclair,12/17/2020,2.583333333,2020,12
Auclair,12/18/2020,1.875,2020,12
Auclair,12/19/2020,4.625,2020,12
Auclair,12/20/2020,5.541666667,2020,12
Auclair,12/21/2020,5.541666667,2020,12
Auclair,12/22/2020,6.458333333,2020,12
Auclair,12/23/2020,3.166666667,2020,12
Auclair,12/24/2020,3.666666667,2020,12
Auclair,12/25/2020,0.666666667,2020,12
Auclair,12/26/2020,1.833333333,2020,12
Auclair,12/27/2020,2.708333333,2020,12
Auclair,12/28/2020,3.666666667,2020,12
Auclair,12/29/2020,2.125,2020,12
Auclair,12/30/2020,2.541666667,2020,12
Auclair,12/31/2020,3,2020,12
La Dore,1/29/2020,2,2020,1
La Dore,1/30/2020,3.625,2020,1
La Dore,1/31/2020,4.791666667,2020,1
La Dore,2/1/2020,9.291666667,2020,2
La Dore,2/2/2020,13.375,2020,2
La Dore,2/3/2020,3.041666667,2020,2
La Dore,2/4/2020,1,2020,2
La Dore,2/5/2020,2.625,2020,2
La Dore,2/6/2020,2.625,2020,2
La Dore,2/7/2020,2.083333333,2020,2
